ont,wikiPageWikiLink,link
http://fr.dbpedia.org/resource/Fesse,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Paraphilie
http://fr.dbpedia.org/resource/Fesse,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Vénus_de_Lespugue
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Créatine_kinase
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Facteur_de_croissance_nerveuse
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Imagerie_cérébrale
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Maghreb
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Rhumatisme
http://fr.dbpedia.org/resource/Fibromyalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Rudolf_Virchow
http://fr.dbpedia.org/resource/Foramen,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Anatomie
http://fr.dbpedia.org/resource/Gabapentine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Maladie_de_Lyme
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Jourdain
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Origène
http://fr.dbpedia.org/resource/Gnosticisme,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Premier_concile_de_Nicée
http://fr.dbpedia.org/resource/Graduel,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Alléluia
http://fr.dbpedia.org/resource/Graduel,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Graduel_de_la_collégiale_de_Saint-Dié.jpg
http://fr.dbpedia.org/resource/Health_(groupe),http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Groupe_américain_de_rock_indépendant
http://fr.dbpedia.org/resource/Hernie_discale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Dysesthésie
http://fr.dbpedia.org/resource/Hypnose,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Injonction_interlocutoire
http://fr.dbpedia.org/resource/Hypnose,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Méditation
http://fr.dbpedia.org/resource/Hypnose,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/S:La_Vérité_sur_le_cas_de_M._Valdemar
http://fr.dbpedia.org/resource/Imagerie_médicale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Imagerie_médicale
http://fr.dbpedia.org/resource/Imagerie_médicale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Décroissance_radioactive
http://fr.dbpedia.org/resource/Imagerie_médicale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Rayon_X
http://fr.dbpedia.org/resource/Imagerie_médicale,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Institut_américain_du_cancer
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Anti-inflammatoire
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Curcuma
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Dermatite
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Glande_surrénale
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Huile_d'olive
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Myélite
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Prostacycline
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Résolvine
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Trachéite
http://fr.dbpedia.org/resource/Inflammation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tube_utérin
http://fr.dbpedia.org/resource/Infographie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/George_Lucas
http://fr.dbpedia.org/resource/Infographie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Shader
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Angleterre
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cinéma_suédois
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Daniel_Leblanc
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Guerre_du_Viêt_Nam
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Penelope_Fillon
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Printemps_arabe
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Russell_Crowe
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Stieg_Larsson
http://fr.dbpedia.org/resource/Journalisme_d'enquête,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Éditions_Gallimard
http://fr.dbpedia.org/resource/Irradiation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Anatomie
http://fr.dbpedia.org/resource/Irradiation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Four_à_micro-ondes
http://fr.dbpedia.org/resource/Irradiation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Rayon_(technique)
http://fr.dbpedia.org/resource/Isolement_social,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Deuil
http://fr.dbpedia.org/resource/Lombalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cuisse
http://fr.dbpedia.org/resource/Lombalgie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Haute_Autorité_de_santé
http://fr.dbpedia.org/resource/Lombosciatique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fémur
http://fr.dbpedia.org/resource/Lombosciatique,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hémogramme
http://fr.dbpedia.org/resource/Lymphome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Agriculteur
http://fr.dbpedia.org/resource/Lymphome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Chromosome_18_humain
http://fr.dbpedia.org/resource/Lymphome,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tissu_lymphoïde
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Opiacé
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Henri_Laborit
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Morphée
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Pline_l'Ancien
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Robert_Robinson
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Substance_grise_périaqueducale
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Sumer
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Voie_intrathécale
http://fr.dbpedia.org/resource/Morphine,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Grasset_-_La_morphinomane.jpg
http://fr.dbpedia.org/resource/Muscle,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Aérobie
http://fr.dbpedia.org/resource/Muscle,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Costamère
http://fr.dbpedia.org/resource/Muscle,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Derme
http://fr.dbpedia.org/resource/Muscle,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Planification_motrice
http://fr.dbpedia.org/resource/Myorelaxant,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Méthocarbamol
http://fr.dbpedia.org/resource/Natation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Sauvetage_aquatique
http://fr.dbpedia.org/resource/Neck,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Piton_(homonymie)
http://fr.dbpedia.org/resource/Needling,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Canal_de_Schlemm
http://fr.dbpedia.org/resource/Neuropathie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Polyneuropathie
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1970_en_science
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Clinatec
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Drosophile
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Gène_Hox
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Haldan_Keffer_Hartline
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Neurodon
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Neurosciences_comportementales
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Olfaction
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Politique
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Pétition_de_principe
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Richard_Axel
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Sciences_affectives
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Scientisme
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ulf_Svante_von_Euler
http://fr.dbpedia.org/resource/Neurosciences,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Système_moteur
http://fr.dbpedia.org/resource/Neurostimulation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Charlatanisme
http://fr.dbpedia.org/resource/Neurostimulation,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Tonotopie
http://fr.dbpedia.org/resource/Nuelles,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Saint-Germain-sur-l'Arbresle
http://fr.dbpedia.org/resource/Odds_ratio,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Théorie_de_l'information
http://fr.dbpedia.org/resource/Anti-inflammatoire_non_stéroïdien,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Artère_coronaire
http://fr.dbpedia.org/resource/Anti-inflammatoire_non_stéroïdien,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Aspro
http://fr.dbpedia.org/resource/Anti-inflammatoire_non_stéroïdien,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fasciite_nécrosante
http://fr.dbpedia.org/resource/Anti-inflammatoire_non_stéroïdien,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Hypertension_artérielle
http://fr.dbpedia.org/resource/Anti-inflammatoire_non_stéroïdien,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Muqueuse_digestive
http://fr.dbpedia.org/resource/Caisse_nationale_de_l'assurance_maladie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/1999
http://fr.dbpedia.org/resource/Caisse_nationale_de_l'assurance_maladie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Caisse_nationale_des_allocations_familiales
http://fr.dbpedia.org/resource/Caisse_nationale_de_l'assurance_maladie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Confédération_générale_du_travail
http://fr.dbpedia.org/resource/Caisse_nationale_de_l'assurance_maladie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Convention_médicale
http://fr.dbpedia.org/resource/Caisse_nationale_de_l'assurance_maladie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fédération_nationale_de_la_mutualité_française
http://fr.dbpedia.org/resource/Caisse_nationale_de_l'assurance_maladie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mouvement_des_entreprises_de_France
http://fr.dbpedia.org/resource/Caisse_nationale_de_l'assurance_maladie,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Union_nationale_des_associations_familiales
http://fr.dbpedia.org/resource/Direction_générale_de_l'Offre_de_soins,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Direction_de_la_Sécurité_sociale
http://fr.dbpedia.org/resource/Direction_générale_de_l'Offre_de_soins,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Jean_de_Kervasdoué
http://fr.dbpedia.org/resource/Direction_générale_de_l'Offre_de_soins,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Ministère_des_Affaires_sociales_et_de_la_Santé_(France)
http://fr.dbpedia.org/resource/Embase,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Santé_publique
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Alekseï_Ielisseïev
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Alfred_Worden
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Anglais
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Anton_Chkaplerov
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Apollo_Lunar_Surface_Experiments_Package
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Atlantis_(navette_spatiale)
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Bourane
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Carl_J._Meade
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Gravity_(film)
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Iouri_Romanenko
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Laboratoire_de_flottabilité_neutre
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Mort
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Période_de_révolution
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Rayonnement_cosmique
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Saliout_6
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Science-fiction
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Stanley_Kubrick
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Thomas_Akers
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Catégorie:Vol_spatial
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Michael_Foale
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Gumdrop_Meets_Spider_-_GPN-2000-001100.jpg
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Gemini-9_eva-cernan.jpg
http://fr.dbpedia.org/resource/Sortie_extravéhiculaire,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Fichier:Bruce_McCandless_II_during_EVA_in_1984.jpg
http://fr.dbpedia.org/resource/IRM_cardiaque,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Cardiomyopathie_par_surcharge_en_fer
http://fr.dbpedia.org/resource/IRM_cardiaque,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/RMN_du_fluor_19
http://fr.dbpedia.org/resource/IRM_cardiaque,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Sarcome_des_tissus_mous
http://fr.dbpedia.org/resource/IRM_cardiaque,http://dbpedia.org/ontology/wikiPageWikiLink,http://fr.dbpedia.org/resource/Thrombose
